activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,10974276,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(NC(=O)OCc5ccccc5)cc4)n[nH]3)cc2)CC1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '15.97', 'le': '0.29', 'lle': '3.32', 'sei': '7.95'}",CHEMBL2063319,,CHEMBL2063319,8.15,0,http://www.openphacts.org/units/Nanomolar,1659119,=,1,1,=,,IC50,nM,,7.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,7.0
,10974277,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(NC(=O)Oc5ccccc5)cc4)n[nH]3)cc2)CC1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '15.95', 'le': '0.29', 'lle': '3.23', 'sei': '7.72'}",CHEMBL2063318,,CHEMBL2063318,7.92,0,http://www.openphacts.org/units/Nanomolar,1659118,=,1,1,=,,IC50,nM,,12.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,12.0
,10974278,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccc(-c2cc(NC(=O)c3ccc(OCCN4CCCC4)cc3)[nH]n2)cc1)Oc1ccccc1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '14.46', 'le': '0.27', 'lle': '1.99', 'sei': '6.81'}",CHEMBL2063320,,CHEMBL2063320,7.40,0,http://www.openphacts.org/units/Nanomolar,1659120,=,1,1,=,,IC50,nM,,40.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,40.0
,10974279,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(NS(=O)(=O)c5ccccc5)cc4)n[nH]3)cc2)CC1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '12.06', 'le': '0.23', 'lle': '2.35', 'sei': '5.64'}",CHEMBL1807466,,CHEMBL1807466,6.23,0,http://www.openphacts.org/units/Nanomolar,1659121,=,1,1,=,,IC50,nM,,590.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,590.0
,10974280,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(CNC(=O)Oc5ccccc5)cc4)n[nH]3)cc2)CC1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '15.27', 'le': '0.28', 'lle': '3.43', 'sei': '7.60'}",CHEMBL2063321,,CHEMBL2063321,7.80,0,http://www.openphacts.org/units/Nanomolar,1659122,=,1,1,=,,IC50,nM,,16.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,16.0
,10974281,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)NCc1ccc(-c2cc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)[nH]n2)cc1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '16.80', 'le': '0.31', 'lle': '4.44', 'sei': '7.57'}",CHEMBL2063322,,CHEMBL2063322,7.77,0,http://www.openphacts.org/units/Nanomolar,1659123,=,1,1,=,,IC50,nM,,17.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,17.0
,10974282,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(CNC(=O)OCc5ccccc5)cc4)n[nH]3)cc2)CC1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '15.67', 'le': '0.29', 'lle': '3.71', 'sei': '8.01'}",CHEMBL2063323,,CHEMBL2063323,8.22,0,http://www.openphacts.org/units/Nanomolar,1659124,=,1,1,=,,IC50,nM,,6.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,6.0
,10974283,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCc1ccc(-c2cc(NC(=O)c3ccc(OCCN4CCCC4)cc3)[nH]n2)cc1)OCc1ccccc1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '14.82', 'le': '0.27', 'lle': '2.77', 'sei': '7.37'}",CHEMBL2063324,,CHEMBL2063324,8.00,1,http://www.openphacts.org/units/Nanomolar,1659125,=,1,1,=,,IC50,nM,,10.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,10.0
,10974284,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccc(CNC(=O)OCc5ccccc5)cc4)n[nH]3)cc2)CC1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '15.14', 'le': '0.28', 'lle': '3.65', 'sei': '7.95'}",CHEMBL2063325,,CHEMBL2063325,8.15,0,http://www.openphacts.org/units/Nanomolar,1659126,=,1,1,=,,IC50,nM,,7.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,7.0
,10974285,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCc1ccc(-c2cc(NC(=O)c3ccc(OCCN4CCOCC4)cc3)[nH]n2)cc1)OCc1ccccc1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '13.98', 'le': '0.26', 'lle': '3.30', 'sei': '6.59'}",CHEMBL2063326,,CHEMBL2063326,7.77,0,http://www.openphacts.org/units/Nanomolar,1659127,=,1,1,=,,IC50,nM,,17.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,17.0
,10974286,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCc1ccc(-c2cc(NC(=O)c3ccc(OCCCN4CCCC4)cc3)[nH]n2)cc1)OCc1ccccc1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '13.95', 'le': '0.26', 'lle': '2.10', 'sei': '7.11'}",CHEMBL2063327,,CHEMBL2063327,7.72,0,http://www.openphacts.org/units/Nanomolar,1659128,=,1,1,=,,IC50,nM,,19.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,19.0
,10974287,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(CNC(=O)OCc5cccnc5)cc4)n[nH]3)cc2)CC1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '14.94', 'le': '0.28', 'lle': '3.95', 'sei': '6.80'}",CHEMBL2063328,,CHEMBL2063328,7.85,0,http://www.openphacts.org/units/Nanomolar,1659129,=,1,1,=,,IC50,nM,,14.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,14.0
,10974288,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCc1ccc(-c2cc(NC(=O)c3ccc(OCCN4CCCC4)cc3)[nH]n2)cc1)OCc1cccnc1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '13.79', 'le': '0.25', 'lle': '2.83', 'sei': '6.14'}",CHEMBL2063329,,CHEMBL2063329,7.46,0,http://www.openphacts.org/units/Nanomolar,1659130,=,1,1,=,,IC50,nM,,35.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,35.0
,10974289,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCc1ccc(-c2cc(NC(=O)c3ccc(OCCN4CCOCC4)cc3)[nH]n2)cc1)OCc1cccnc1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '13.83', 'le': '0.26', 'lle': '3.84', 'sei': '5.89'}",CHEMBL2063330,,CHEMBL2063330,7.70,0,http://www.openphacts.org/units/Nanomolar,1659131,=,1,1,=,,IC50,nM,,20.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,20.0
,10974290,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(COC(=O)NCc2ccc(-c3cc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)[nH]n3)cc2)no1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '14.29', 'le': '0.27', 'lle': '3.77', 'sei': '5.88'}",CHEMBL2063331,,CHEMBL2063331,7.57,0,http://www.openphacts.org/units/Nanomolar,1659132,=,1,1,=,,IC50,nM,,27.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,27.0
,10974291,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(COC(=O)NCc2ccc(-c3cc(NC(=O)c4ccc(OCCN5CCCC5)cc4)[nH]n3)cc2)no1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '13.53', 'le': '0.25', 'lle': '2.84', 'sei': '5.47'}",CHEMBL2063332,,CHEMBL2063332,7.37,0,http://www.openphacts.org/units/Nanomolar,1659133,=,1,1,=,,IC50,nM,,43.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,43.0
,10974292,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(COC(=O)NCc2ccc(-c3cc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)[nH]n3)cc2)no1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '12.99', 'le': '0.24', 'lle': '3.52', 'sei': '5.06'}",CHEMBL2063333,,CHEMBL2063333,7.28,0,http://www.openphacts.org/units/Nanomolar,1659134,=,1,1,=,,IC50,nM,,52.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,52.0
,10974293,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(c2ccc(C(=O)Nc3cc(-c4ccc(CNS(=O)(=O)c5ccccc5)cc4)n[nH]3)cc2)CC1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '12.92', 'le': '0.25', 'lle': '3.29', 'sei': '6.21'}",CHEMBL2063334,,CHEMBL2063334,6.85,0,http://www.openphacts.org/units/Nanomolar,1659135,=,1,1,=,,IC50,nM,,140.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,140.0
,10974294,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4ccccc4)cc3)n[nH]2)cc(N2CCN(C)CC2)n1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '15.11', 'le': '0.28', 'lle': '3.64', 'sei': '6.96'}",CHEMBL2063335,,CHEMBL2063335,7.75,0,http://www.openphacts.org/units/Nanomolar,1659136,=,1,1,=,,IC50,nM,,18.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,18.0
,10974295,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4cccnc4)cc3)n[nH]2)cc(N2CCN(C)CC2)n1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '16.35', 'le': '0.30', 'lle': '4.91', 'sei': '6.76'}",CHEMBL2063336,,CHEMBL2063336,8.40,0,http://www.openphacts.org/units/Nanomolar,1659137,=,1,1,=,,IC50,nM,,4.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,4.0
,10974296,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4cc(C)on4)cc3)n[nH]2)cc(N2CCN(C)CC2)n1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '16.04', 'le': '0.30', 'lle': '4.91', 'sei': '6.04'}",CHEMBL2063337,,CHEMBL2063337,8.30,0,http://www.openphacts.org/units/Nanomolar,1659138,=,1,1,=,,IC50,nM,,5.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,5.0
,10974297,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4ccccc4)cc3)n[nH]2)cc(N2CCN(CCO)CC2)n1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '14.74', 'le': '0.27', 'lle': '4.54', 'sei': '6.08'}",CHEMBL2063338,,CHEMBL2063338,8.00,0,http://www.openphacts.org/units/Nanomolar,1659139,=,1,1,=,,IC50,nM,,10.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,10.0
,10974298,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4cccnc4)cc3)n[nH]2)cc(N2CCN(CCO)CC2)n1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '14.12', 'le': '0.26', 'lle': '4.83', 'sei': '5.32'}",CHEMBL2063434,,CHEMBL2063434,7.68,0,http://www.openphacts.org/units/Nanomolar,1659281,=,1,1,=,,IC50,nM,,21.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,21.0
,10974299,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4cc(C)on4)cc3)n[nH]2)cc(N2CCN(CCO)CC2)n1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '13.04', 'le': '0.24', 'lle': '4.38', 'sei': '4.53'}",CHEMBL2063435,,CHEMBL2063435,7.14,0,http://www.openphacts.org/units/Nanomolar,1659282,=,1,1,=,,IC50,nM,,72.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,72.0
,10974300,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4ccccc4)cc3)n[nH]2)cc(N2CCNCC2)n1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '15.58', 'le': '0.29', 'lle': '4.02', 'sei': '6.47'}",CHEMBL2063436,,CHEMBL2063436,7.77,0,http://www.openphacts.org/units/Nanomolar,1659283,=,1,1,=,,IC50,nM,,17.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,17.0
,10974301,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '12.77', 'le': '0.24', 'lle': '1.30', 'sei': '6.75'}",CHEMBL576982,QUIZARTINIB,CHEMBL576982,7.16,1,http://www.openphacts.org/units/Nanomolar,1659284,=,1,1,=,,IC50,nM,,69.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,69.0
,10974302,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '15.63', 'le': '0.31', 'lle': '1.72', 'sei': '7.87'}",CHEMBL1336,SORAFENIB,CHEMBL1336,7.27,1,http://www.openphacts.org/units/Nanomolar,1659285,=,1,1,=,,IC50,nM,,54.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,54.0
,10974303,[],CHEMBL2066303,Inhibition of wild type FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '20.51', 'le': '0.38', 'lle': '2.80', 'sei': '8.03'}",CHEMBL223360,LINIFANIB,CHEMBL223360,7.70,1,http://www.openphacts.org/units/Nanomolar,1659286,=,1,1,=,,IC50,nM,,20.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,20.0
,10975632,[],CHEMBL2066309,Inhibition of FLT3 autophosphorylation in human MV4-11 cells after 2 hrs by Western blot analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NCc1ccc(-c2cc(NC(=O)c3ccc(OCCN4CCCC4)cc3)[nH]n2)cc1)OCc1ccccc1,,,CHEMBL2062390,Bioorg Med Chem Lett,2012,"{'bei': '16.68', 'le': '0.31', 'lle': '3.77', 'sei': '8.29'}",CHEMBL2063324,,CHEMBL2063324,9.00,0,http://www.openphacts.org/units/Nanomolar,1659125,=,1,1,=,,IC50,nM,,1.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,1.0
,10975687,[],CHEMBL2064931,Inhibition of Flt3 in presence of 10 uM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,,,CHEMBL2062488,Bioorg Med Chem Lett,2012,"{'bei': '14.70', 'le': '0.27', 'lle': '2.61', 'sei': '4.71'}",CHEMBL1990583,,CHEMBL1990583,5.96,0,http://www.openphacts.org/units/Nanomolar,1659316,=,1,1,=,,IC50,nM,,1100.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,1100.0
,10981554,[],CHEMBL2067592,Inhibition of human Flt3,B,,,BAO_0000190,BAO_0000357,single protein format,COc1c(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc2c1CC[C@@H](N1CCOCC1)CC2,,,CHEMBL2062375,J Med Chem,2012,"{'bei': '13.09', 'le': '0.25', 'lle': '3.51', 'sei': '6.16'}",CHEMBL2064666,,CHEMBL2064666,7.06,0,http://www.openphacts.org/units/Nanomolar,1660804,=,1,1,=,,IC50,nM,,88.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,88.0
,10986194,[],CHEMBL2073510,Inhibition of Flt3 by TR-FRET analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cc(Nc2ncc(Br)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)cn1,,,CHEMBL2069252,Bioorg Med Chem Lett,2012,"{'bei': '22.26', 'le': '0.49', 'lle': '7.20', 'sei': '8.13'}",CHEMBL2071201,,CHEMBL2071201,9.00,0,http://www.openphacts.org/units/Nanomolar,1663412,=,1,1,=,,IC50,nM,,1.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,1.0
,11020077,[],CHEMBL2089889,Inhibition of Flt3,B,,,BAO_0000190,BAO_0000357,single protein format,CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccc(Cl)cc2)c2ncc[nH]2)C(=O)N3)CC1,,,CHEMBL2086224,Bioorg Med Chem Lett,2012,"{'bei': '20.25', 'le': '0.39', 'lle': '4.20', 'sei': '12.42'}",CHEMBL2086760,,CHEMBL2086760,9.07,0,http://www.openphacts.org/units/Nanomolar,1673570,=,1,1,=,,IC50,nM,,0.85,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,0.85
,12037018,[],CHEMBL2149981,Inhibition of FLT3 by electrophoretic mobility shift assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1CN1CCNCC1)O/C(=C\c1n[nH]c3ccccc13)C2=O,,,CHEMBL2146430,J Med Chem,2012,"{'bei': '18.77', 'le': '0.35', 'lle': '4.74', 'sei': '9.22'}",CHEMBL2147845,,CHEMBL2147845,7.33,0,http://www.openphacts.org/units/Nanomolar,1728885,=,1,1,=,,IC50,nM,,47.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,47.0
,12051563,[],CHEMBL2154703,Inhibition of Flt3,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)Oc1cc(-n2cnc3ccc(N[C@@H](C)c4ccc(F)cn4)nc32)n[nH]1,,,CHEMBL2150905,ACS Med Chem Lett,2012,"{'bei': '22.75', 'le': '0.42', 'lle': '5.04', 'sei': '9.28'}",CHEMBL2151321,,CHEMBL2151321,8.68,0,http://www.openphacts.org/units/Nanomolar,1729702,=,1,1,=,,IC50,nM,,2.1,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,2.1
,12060774,[],CHEMBL2156900,Inhibition of Flt3,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3F)c2)cnc1N,,,CHEMBL2150966,J Med Chem,2012,,CHEMBL2152252,,CHEMBL2152252,,0,http://www.openphacts.org/units/Nanomolar,1730877,>,1,1,>,,IC50,nM,,3600.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,3600.0
,12060775,[],CHEMBL2156900,Inhibition of Flt3,B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3C)c2)cnc1N,,,CHEMBL2150966,J Med Chem,2012,,CHEMBL2152253,,CHEMBL2152253,,0,http://www.openphacts.org/units/Nanomolar,1730878,>,1,1,>,,IC50,nM,,3600.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,3600.0
,12074724,[],CHEMBL2161436,Inhibition of FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)CCN1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1,,,CHEMBL2157860,J Med Chem,2011,"{'bei': '15.03', 'le': '0.29', 'lle': '3.52', 'sei': '6.08'}",CHEMBL2158227,,CHEMBL2158227,7.24,0,http://www.openphacts.org/units/Nanomolar,1733128,=,1,1,=,,IC50,nM,,58.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,58.0
,12074725,[],CHEMBL2161436,Inhibition of FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,N#Cc1cnc(C(=O)Nc2ccc(C3CCN(CCN4CCOCC4)CC3)cc2C2=CCCCC2)[nH]1,,,CHEMBL2157860,J Med Chem,2011,"{'bei': '15.63', 'le': '0.29', 'lle': '3.64', 'sei': '7.85'}",CHEMBL2158230,,CHEMBL2158230,7.64,0,http://www.openphacts.org/units/Nanomolar,1733131,=,1,1,=,,IC50,nM,,23.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,23.0
,12074726,[],CHEMBL2161436,Inhibition of FLT3,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1,,,CHEMBL2157860,J Med Chem,2011,"{'bei': '16.33', 'le': '0.30', 'lle': '3.76', 'sei': '7.16'}",CHEMBL1908842,,CHEMBL1908842,7.52,0,http://www.openphacts.org/units/Nanomolar,1733200,=,1,1,=,,IC50,nM,,30.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,30.0
,12074742,[],CHEMBL2161442,Inhibition of FLT3 in human MV411 cells assessed as inhibition of cell proliferation after 72 hrs by CellTiter-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)CCN1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1,,,CHEMBL2157860,J Med Chem,2011,"{'bei': '14.55', 'le': '0.28', 'lle': '3.29', 'sei': '5.89'}",CHEMBL2158227,,CHEMBL2158227,7.01,0,http://www.openphacts.org/units/Nanomolar,1733128,=,1,1,=,,IC50,nM,,98.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,98.0
,12074743,[],CHEMBL2161442,Inhibition of FLT3 in human MV411 cells assessed as inhibition of cell proliferation after 72 hrs by CellTiter-Glo assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1cnc(C(=O)Nc2ccc(C3CCN(CCN4CCOCC4)CC3)cc2C2=CCCCC2)[nH]1,,,CHEMBL2157860,J Med Chem,2011,"{'bei': '16.57', 'le': '0.31', 'lle': '4.10', 'sei': '8.32'}",CHEMBL2158230,,CHEMBL2158230,8.10,0,http://www.openphacts.org/units/Nanomolar,1733131,=,1,1,=,,IC50,nM,,8.0,CHEMBL1974,Homo sapiens,Tyrosine-protein kinase receptor FLT3,9606,,,IC50,nM,UO_0000065,,8.0
